PMC1287824	M05000	140	163	AmpliTaq DNA polymerase
PMC7805185	R09000	17	51	3-hydroxybutyryl-CoA dehydrogenase
PMC7821334	A00000	0	28	Protein tyrosine phosphatase
PMC7821334	A04000	0	28	Protein tyrosine phosphatase
PMC7821334	I02000	10	38	protein tyrosine phosphatase
PMC7821334	M14000	0	28	Protein tyrosine phosphatase
PMC8021180	D13000	49	56	enolase
PMC8021180	R08000	95	135	glyceraldehyde-3-phosphate dehydrogenase
PMC8045895	A00000	0	13	Paraoxonase 1
PMC8045895	C00000	0	11	Paraoxonase
PMC8045895	C00001	0	9	Lactonase
PMC8045895	C01000	15	24	lactonase
PMC8045895	C06000	33	42	lactonase
PMC8045895	C07000	47	56	lactonase
PMC8045895	C08000	78	87	lactonase
PMC8045895	C09000	187	196	lactonase
PMC8045895	I00000	70	83	paraoxonase 1
PMC8045895	I02000	38	60	aryldialkylphosphatase
PMC8045895	I03000	0	11	Paraoxonase
PMC8045895	I03001	111	120	lactonase
PMC8045895	I03002	11	22	paraoxonase
PMC8045895	I04000	23	34	paraoxonase
PMC8045895	I04001	57	66	lactonase
PMC8045895	I05000	109	118	lactonase
PMC8045895	I05001	40	49	lactonase
PMC8045895	I06000	29	38	lactonase
PMC8045895	R03000	185	194	lactonase
PMC8045895	R08000	150	159	lactonase
PMC8045895	R08001	39	48	lactonase
PMC8045895	R08002	106	115	lactonase
PMC8045895	R09000	30	39	lactonase
PMC8045895	R11000	13	24	paraoxonase
PMC8045895	R11001	5	14	lactonase
PMC8045895	R11002	155	164	lactonase
PMC8045895	R13000	140	149	lactonase
PMC8045895	R14000	150	162	arylesterase
PMC8045895	R14001	4	13	lactonase
PMC8045895	R15000	58	67	lactonase
PMC8045895	R15001	186	195	lactonase
PMC8045895	R16000	112	121	lactonase
PMC8045895	R16001	90	101	paraoxonase
PMC8045895	R17000	137	146	lactonase
PMC8045895	R17001	37	46	lactonase
PMC8045895	R17002	71	80	lactonase
PMC8045895	R19000	107	116	lactonase
PMC8045895	R19001	120	129	lactonase
PMC8045895	R20000	58	67	lactonase
PMC8045895	R20001	71	80	lactonase
PMC8045895	R21000	135	144	lactonase
PMC8045895	R21001	29	38	lactonase
PMC8045895	R21002	46	55	lactonase
PMC8045895	R22000	191	200	lactonase
PMC8045895	R22001	209	218	lactonase
PMC8045895	R24000	66	75	lactonase
PMC8045895	R24001	91	100	lactonase
PMC8045895	R26000	98	107	lactonase
PMC8045895	R28000	5	14	lactonase
PMC8045895	R32000	25	34	lactonase
PMC8045895	R32001	151	160	lactonase
PMC8045895	R34000	138	151	paraoxonase 1
PMC8045895	R34001	180	189	lactonase
PMC8045895	R36000	5	14	lactonase
PMC8045895	R37000	50	59	lactonase
PMC8045895	R38000	6	15	lactonase
PMC8045895	R39000	73	82	lactonase
PMC8045895	R39001	71	80	lactonase
PMC8045895	R40000	50	59	lactonase
PMC8045895	R40001	115	124	lactonase
PMC8045895	R40002	58	67	lactonase
PMC8045895	R41000	62	71	lactonase
PMC8045895	R41001	159	168	lactonase
PMC8045895	R42000	31	40	lactonase
PMC8045895	R43000	96	105	lactonase
PMC8045895	R45000	4	13	lactonase
PMC8045895	R45001	24	33	lactonase
PMC8045895	R45002	40	51	paraoxonase
PMC8045895	R48000	5	14	lactonase
PMC8045895	R48001	25	34	lactonase
PMC8045895	R49000	71	80	lactonase
PMC8045895	R50000	34	43	lactonase
PMC8045895	R50001	32	44	arylesterase
PMC8045895	R51000	27	36	lactonase
PMC8045895	R51001	47	62	myeloperoxidase
PMC8045895	R52000	35	44	lactonase
PMC8045895	R52001	0	9	Lactonase
PMC8045895	R52002	39	51	arylesterase
PMC8045895	R53000	36	47	paraoxonase
PMC8045895	R54000	39	65	benzopiran-2-one lactonase
PMC8045895	R54001	59	68	lactonase
PMC8045895	R54002	71	80	lactonase
PMC8045895	R55000	51	60	lactonase
PMC8045895	R57000	38	50	arylesterase
PMC8045895	R57001	112	121	lactonase
PMC8045895	R59000	40	49	lactonase
PMC8125016	D06000	248	257	nucleases
PMC8125016	I02000	56	82	histone acetyltransferases
PMC8125016	R06000	113	144	sphingosine-1-phosphate lyase 1
PMC8125016	R13000	87	105	NIK related kinase
PMC8125016	R16000	112	118	kinase
PMC8125016	R17000	12	27	protein kinases
PMC8125016	R19000	45	51	kinase
PMC8125016	R19001	27	34	kinases
PMC8125016	R31000	12	27	protein kinases
PMC8125016	R32000	335	341	GTPase
PMC8125016	R34000	556	589	dyskerin pseudouridine synthase 1
PMC8125016	R36000	16	22	kinase
PMC8125016	R36001	20	26	kinase
PMC8125016	R37000	197	203	GTPase
PMC8396559	D05000	42	60	alpha-1 proteinase
PMC8396559	D13000	110	125	serine protease
PMC8396559	D15000	0	25	Nonsecretory ribonuclease
PMC8396559	R02000	57	97	lipocalin-type prostaglandin D2 synthase
PMC92614	M04000	28	46	Taq DNA polymerase
PMC92614	M04001	175	189	Taq polymerase
PMC92614	M04002	101	115	Taq polymerase
PMC92614	M05000	56	77	Reverse Transcriptase
PMC92614	M05001	172	186	DNA polymerase
